data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
"18/09/2022";"08:38:00";"520";"Acidente s";"166.8";"BR-116/SP";"Pista Sul";"Engavetamento";4;0;0;0;1;0;0;0;0;0;47;0;0;0;0
"18/09/2022";"09:05:00";"524";"Acidente s";"207.2";"BR-116/SP";"Pista Sul";"Engavetamento";1;0;0;0;0;2;0;0;0;0;3;0;0;0;0
"18/09/2022";"09:24:00";"536";"Acidente c";"475";"BR-101/RJ";"Pista Sul";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
"18/09/2022";"09:57:00";"546";"Acidente c";"174";"BR-116/RJ";"Pista Norte";"Engavetamento";4;0;0;0;0;0;0;0;0;0;3;1;0;0;0
"18/09/2022";"11:19:00";"574";"Acidente s";"499";"BR-101/RJ";"Pista Sul";"Colisão traseira";1;0;0;0;0;1;0;0;0;0;2;0;0;0;0
"18/09/2022";"11:20:00";"575";"Acidente c";"499";"BR-101/RJ";"Pista Sul";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"19/09/2022";"12:01:00";"15";"Acidente s";"200.8";"BR-116/RJ";"Pista Norte";"Abalroamento longitudinal";1;0;0;0;0;1;0;0;0;0;2;0;0;0;0
"19/09/2022";"01:48:00";"36";"Acidente s";"178.8";"BR-116/RJ";"Pista Sul";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"19/09/2022";"01:58:00";"39";"Atropelame";"122.6";"BR-116/SP";"Pista Norte";"Atropelamento de pedestre caminhando";0;0;0;1;0;0;0;0;0;0;0;2;0;0;1
"19/09/2022";"05:42:00";"73";"Acidente s";"486";"BR-101/RJ";"Pista Sul";"Capotamento";1;0;0;0;0;1;0;0;0;0;2;0;0;0;0
"19/09/2022";"07:40:00";"199";"Acidente s";"310.8";"BR-116/RJ";"Pista Sul";"Atropelamento de animal";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"19/09/2022";"07:47:00";"204";"Acidente c";"226.5";"BR-116/SP";"Pista Sul";"Colisão traseira";1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
"19/09/2022";"08:44:00";"290";"Acidente s";"265.2";"BR-116/RJ";"Pista Norte";"Atropelamento de animal";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"19/09/2022";"11:17:00";"412";"Acidente s";"472";"BR-101/RJ";"Pista Sul";"Choque em objeto na pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"19/09/2022";"11:49:00";"427";"Acidente c";"90.9";"BR-116/SP";"Pista Norte";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;1;0;0;0
"19/09/2022";"12:50:00";"453";"Acidente s";"590";"BR-101/RJ";"Pista Sul";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;6;0;0;0;0
"19/09/2022";"02:54:00";"514";"Acidente s";"156.9";"BR-116/SP";"Pista Sul";"Abalroamento longitudinal";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"19/09/2022";"03:28:00";"534";"Acidente s";"510";"BR-101/RJ";"Pista Sul";"Colisão frontal";1;0;0;0;0;1;0;0;0;0;2;0;0;0;0
"19/09/2022";"04:53:00";"598";"Acidente s";"269";"BR-116/RJ";"Pista Sul";"Atropelamento de animal";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"19/09/2022";"05:04:00";"605";"Acidente c";"227.5";"BR-116/SP";"Pista Sul";"Engavetamento";2;0;0;1;0;3;0;0;0;0;6;1;0;0;0
"19/09/2022";"06:04:00";"653";"Acidente c";"168";"BR-116/RJ";"Pista Sul";"Colisão traseira";0;0;0;1;0;1;0;0;0;0;1;0;1;0;0
"19/09/2022";"06:07:00";"657";"Acidente s";"200.2";"BR-116/SP";"Pista Norte";"Colisão traseira";1;0;0;0;0;1;0;0;0;0;2;0;0;0;0
"19/09/2022";"06:17:00";"667";"Acidente s";"576";"BR-101/RJ";"Pista Norte";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"19/09/2022";"06:21:00";"669";"Acidente s";"180";"BR-116/RJ";"Pista Norte";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"19/09/2022";"07:55:00";"726";"Acidente s";"317.5";"BR-116/RJ";"Pista Norte";"Colisão traseira";0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
"19/09/2022";"10:33:00";"803";"Acidente c";"177.45";"BR-116/RJ";"Pista Sul";"Colisão traseira";1;0;1;0;0;0;0;0;0;0;1;1;0;0;0
"20/09/2022";"02:08:00";"46";"Acidente s";"170.55";"BR-116/RJ";"Pista Sul";"Choque em barreira New Jersey";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"20/09/2022";"05:09:00";"77";"Acidente s";"174";"BR-116/RJ";"Pista Norte";"Choque em objeto na pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"20/09/2022";"05:19:00";"81";"Acidente s";"190.4";"BR-116/SP";"Pista Sul";"Choque em objeto fixo";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"20/09/2022";"07:17:00";"183";"Acidente s";"218";"BR-116/SP";"Pista Sul";"Engavetamento";3;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"20/09/2022";"09:03:00";"298";"Acidente c";"180.7";"BR-116/RJ";"Pista Norte";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
"20/09/2022";"10:54:00";"400";"Acidente s";"226";"BR-116/SP";"Pista Sul";"Colisão traseira";0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
"20/09/2022";"11:10:00";"416";"Acidente c";"229.5";"BR-116/SP";"Pista Sul";"Colisão traseira";1;0;0;1;0;0;0;0;0;0;3;1;0;0;0
"20/09/2022";"11:27:00";"427";"Acidente s";"196";"BR-116/RJ";"Pista Sul";"Choque Talude";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"20/09/2022";"01:21:00";"487";"Acidente s";"301.4";"BR-116/RJ";"Pista Sul";"Abalroamento longitudinal";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"20/09/2022";"03:05:00";"556";"Acidente c";"211.7";"BR-116/SP";"Pista Norte";"Colisão traseira";1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
"20/09/2022";"03:14:00";"560";"Acidente s";"309.5";"BR-116/RJ";"Pista Sul";"Outros";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"20/09/2022";"04:01:00";"594";"Acidente s";"200.8";"BR-116/SP";"Pista Norte";"Choque em barreira New Jersey";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"20/09/2022";"04:01:00";"593";"Acidente s";"103.31";"BR-116/SP";"Pista Norte";"Choque em objeto na pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"20/09/2022";"04:27:00";"603";"Acidente s";"175.4";"BR-116/RJ";"Pista Sul";"Abalroamento longitudinal";0;0;0;0;2;0;0;0;0;0;2;0;0;0;0
"20/09/2022";"05:44:00";"651";"Acidente c";"225.9";"BR-116/SP";"Pista Norte";"Abalroamento longitudinal";1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
"20/09/2022";"05:45:00";"652";"Acidente c";"153.6";"BR-116/SP";"Pista Sul";"Colisão traseira";1;0;0;1;0;0;0;0;0;0;1;2;0;0;0
"20/09/2022";"06:02:00";"666";"Acidente s";"150.2";"BR-116/SP";"Pista Norte";"Colisão traseira";1;0;0;0;0;1;0;0;0;0;3;0;0;0;0
"20/09/2022";"06:28:00";"683";"Acidente c";"148.8";"BR-116/SP";"Pista Sul";"Colisão traseira";1;0;0;1;0;1;0;0;0;0;2;1;0;0;0
"21/09/2022";"05:41:00";"63";"Acidente c";"220";"BR-116/SP";"Pista Norte";"Choque em barreira New Jersey";1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"21/09/2022";"07:07:00";"141";"Acidente c";"211.3";"BR-116/SP";"Pista Sul";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"21/09/2022";"07:22:00";"162";"Acidente s";"387.8";"BR-101/RJ";"Pista Norte";"Abalroamento longitudinal";0;0;1;0;0;0;0;0;0;1;2;0;0;0;0
"21/09/2022";"07:27:00";"176";"Acidente s";"207.9";"BR-116/RJ";"Pista Norte";"Abalroamento longitudinal";1;0;0;0;0;1;0;0;0;0;2;0;0;0;0
"21/09/2022";"07:59:00";"214";"Acidente c";"146";"BR-116/SP";"Pista Sul";"Colisão traseira";1;0;0;1;0;0;0;0;0;0;6;1;0;0;0
"21/09/2022";"08:15:00";"233";"Acidente s";"212.2";"BR-116/SP";"Pista Norte";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"21/09/2022";"09:34:00";"321";"Acidente c";"228.3";"BR-116/SP";"Pista Sul";"Abalroamento longitudinal";1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
"21/09/2022";"09:45:00";"329";"Acidente s";"164.2";"BR-116/RJ";"Pista Norte";"Abalroamento longitudinal";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"21/09/2022";"09:52:00";"333";"Acidente s";"228.3";"BR-116/SP";"Pista Sul";"Colisão traseira";0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
"21/09/2022";"10:01:00";"341";"Acidente s";"224.6";"BR-116/RJ";"Pista Norte";"Capotamento";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"21/09/2022";"10:10:00";"347";"Atropelame";"229.23";"BR-116/RJ";"Pista Sul";"Atropelamento de pedestre atravessando";0;0;1;0;0;0;0;0;0;0;1;0;0;0;1
"21/09/2022";"12:03:00";"414";"Acidente s";"466";"BR-101/RJ";"Pista Sul";"Abalroamento longitudinal";1;0;0;0;1;0;0;0;0;0;2;0;0;0;0
"21/09/2022";"01:39:00";"456";"Acidente c";"106.21";"BR-116/SP";"Pista Norte";"Engavetamento";3;0;0;0;0;0;0;0;0;0;4;1;0;0;0
"21/09/2022";"02:18:00";"481";"Acidente s";"42.5";"BR-116/SP";"Pista Norte";"Abalroamento longitudinal";1;0;1;0;0;0;0;0;0;0;6;0;0;0;0
"21/09/2022";"04:56:00";"580";"Acidente s";"221.8";"BR-116/SP";"Pista Norte";"Colisão traseira";0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
"21/09/2022";"05:09:00";"587";"Acidente c";"304";"BR-116/RJ";"Pista Sul";"Colisão traseira";1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
"21/09/2022";"06:30:00";"637";"Acidente c";"175";"BR-116/RJ";"Pista Sul";"Colisão traseira";1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
"21/09/2022";"06:33:00";"639";"Acidente s";"149.8";"BR-116/SP";"Pista Sul";"Engavetamento";3;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"21/09/2022";"08:05:00";"685";"Acidente s";"408.1";"BR-101/RJ";"Pista Norte";"Queda de ribanceira";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"21/09/2022";"08:06:00";"686";"Acidente s";"299.4";"BR-116/RJ";"Pista Sul";"Queda de ribanceira";1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"21/09/2022";"09:04:00";"711";"Acidente s";"218.5";"BR-116/RJ";"Pista Norte";"Abalroamento longitudinal";0;0;1;0;0;1;0;0;0;0;2;0;0;0;0
"21/09/2022";"09:24:00";"716";"Acidente s";"481.9";"BR-101/RJ";"Pista Norte";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"21/09/2022";"09:53:00";"724";"Acidente c";"156.4";"BR-116/SP";"Pista Sul";"Colisão traseira";0;0;0;1;0;1;0;0;0;0;1;1;0;0;0
"21/09/2022";"10:40:00";"734";"Acidente s";"222.05";"BR-116/RJ";"Pista Norte";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"22/09/2022";"12:11:00";"18";"Acidente s";"223";"BR-116/SP";"Pista Sul";"Choque em objeto fixo";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"22/09/2022";"01:16:00";"38";"Acidente s";"103.1";"BR-116/SP";"Pista Sul";"Choque em barreira New Jersey";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"22/09/2022";"06:27:00";"106";"Acidente c";"223.25";"BR-116/SP";"Pista Sul";"Colisão traseira";2;0;0;1;0;0;0;0;0;0;3;0;1;0;0
"22/09/2022";"06:48:00";"125";"Acidente s";"419.5";"BR-101/RJ";"Pista Sul";"Colisão frontal";1;0;0;0;0;0;0;0;0;1;2;0;0;0;0
"22/09/2022";"07:40:00";"212";"Acidente s";"147";"BR-116/SP";"Pista Norte";"Colisão traseira";1;0;0;0;0;1;0;0;0;0;2;0;0;0;0
"22/09/2022";"07:42:00";"214";"Acidente c";"210.1";"BR-116/SP";"Pista Sul";"Abalroamento longitudinal";1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
"22/09/2022";"07:48:00";"219";"Acidente c";"138";"BR-116/SP";"Pista Sul";"Queda de moto";0;0;0;1;0;0;0;0;0;1;1;0;1;0;0
"22/09/2022";"08:30:00";"282";"Acidente s";"133.9";"BR-116/SP";"Pista Sul";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"22/09/2022";"09:35:00";"352";"Acidente c";"162";"BR-116/SP";"Pista Norte";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"22/09/2022";"11:35:00";"438";"Acidente c";"252.5";"BR-116/RJ";"Pista Sul";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"22/09/2022";"12:47:00";"476";"Acidente c";"64.8";"BR-116/SP";"Pista Norte";"Abalroamento longitudinal";0;0;1;1;0;0;0;0;0;0;1;1;0;0;0
"22/09/2022";"05:24:00";"666";"Acidente s";"142.3";"BR-116/SP";"Pista Norte";"Engavetamento";3;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"22/09/2022";"05:39:00";"676";"Acidente s";"187.7";"BR-116/RJ";"Pista Norte";"Engavetamento";4;0;0;0;0;0;0;0;0;0;4;0;0;0;0
"22/09/2022";"05:42:00";"682";"Acidente s";"305";"BR-116/RJ";"Pista Norte";"Abalroamento longitudinal";0;0;1;0;0;1;0;0;0;1;3;0;0;0;0
"22/09/2022";"05:50:00";"692";"Acidente s";"291";"BR-116/RJ";"Pista Norte";"Queda de ribanceira";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"22/09/2022";"07:00:00";"736";"Acidente c";"279.5";"BR-116/RJ";"Pista Norte";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"22/09/2022";"07:07:00";"740";"Acidente s";"216.75";"BR-116/SP";"Pista Sul";"Engavetamento";3;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"22/09/2022";"09:45:00";"799";"Acidente s";"405";"BR-101/RJ";"Pista Norte";"Atropelamento de animal";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"22/09/2022";"10:39:00";"813";"Acidente c";"104.6";"BR-116/SP";"Pista Sul";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
"23/09/2022";"06:10:00";"125";"Acidente c";"165";"BR-116/RJ";"Pista Norte";"Abalroamento longitudinal";1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
"23/09/2022";"06:46:00";"163";"Acidente c";"166.2";"BR-116/RJ";"Pista Norte";"Abalroamento longitudinal";0;0;1;1;0;0;0;0;0;0;1;1;0;0;0
"23/09/2022";"06:56:00";"179";"Acidente s";"167";"BR-116/RJ";"Pista Sul";"Choque em objeto fixo";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"23/09/2022";"08:15:00";"303";"Acidente s";"156.2";"BR-116/SP";"Pista Norte";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;5;0;0;0;0
"23/09/2022";"09:43:00";"391";"Acidente c";"218.3";"BR-116/SP";"Pista Sul";"Abalroamento longitudinal";1;0;0;1;0;0;0;0;0;0;0;3;0;0;0
"23/09/2022";"11:01:00";"445";"Acidente s";"101.7";"BR-116/SP";"Pista Norte";"Engavetamento";1;0;2;0;0;0;0;0;0;0;5;0;0;0;0
"23/09/2022";"11:31:00";"461";"Acidente s";"104";"BR-116/SP";"Pista Norte";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;5;0;0;0;0
"23/09/2022";"01:07:00";"527";"Acidente c";"166";"BR-116/RJ";"Pista Norte";"Abalroamento longitudinal";2;0;0;0;0;0;0;0;0;0;3;1;0;0;0
"23/09/2022";"02:53:00";"583";"Acidente s";"67.3";"BR-116/SP";"Pista Sul";"Capotamento";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"23/09/2022";"02:59:00";"591";"Acidente s";"248.2";"BR-116/RJ";"Pista Sul";"Choque em objeto fixo";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"23/09/2022";"03:22:00";"614";"Atropelame";"214.5";"BR-116/SP";"Pista Norte";"Atropelamento de pedestre atravessando";0;1;1;0;0;0;0;0;0;0;1;0;0;1;0
"23/09/2022";"03:29:00";"618";"Acidente c";"274";"BR-116/RJ";"Pista Sul";"Engavetamento";2;0;2;1;0;0;0;0;0;0;4;2;0;0;0
"23/09/2022";"03:40:00";"629";"Acidente c";"221";"BR-116/SP";"Pista Norte";"Colisão traseira";1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
"23/09/2022";"03:45:00";"631";"Acidente s";"272.1";"BR-116/RJ";"Pista Sul";"Engavetamento";1;0;1;0;0;3;0;0;0;0;5;0;0;0;0
"23/09/2022";"04:05:00";"638";"Acidente c";"267.6";"BR-116/RJ";"Pista Sul";"Engavetamento";2;0;2;0;0;0;0;0;0;0;4;2;0;0;0
"23/09/2022";"04:51:00";"661";"Acidente c";"112.8";"BR-116/SP";"Pista Norte";"Engavetamento";3;0;0;1;0;0;0;0;0;0;3;0;1;0;0
"23/09/2022";"05:33:00";"691";"Acidente s";"159.6";"BR-116/SP";"Pista Norte";"Colisão traseira";1;0;0;0;1;0;0;0;0;0;2;0;0;0;0
"23/09/2022";"05:37:00";"695";"Acidente s";"230.35";"BR-116/SP";"Pista Sul";"Engavetamento";2;0;0;0;0;1;0;0;0;0;4;0;0;0;0
"23/09/2022";"06:45:00";"739";"Acidente s";"160.7";"BR-116/SP";"Pista Norte";"Colisão traseira";1;0;1;0;0;0;0;0;0;0;3;0;0;0;0
"23/09/2022";"06:53:00";"745";"Acidente c";"147";"BR-116/SP";"Pista Norte";"Abalroamento longitudinal";1;0;0;1;0;0;0;0;0;0;2;1;0;0;0
"23/09/2022";"07:10:00";"758";"Acidente c";"309";"BR-116/RJ";"Pista Norte";"Colisão traseira";0;0;0;1;0;1;0;0;0;0;1;0;1;0;0
"23/09/2022";"07:19:00";"761";"Acidente s";"185";"BR-116/RJ";"Pista Sul";"Engavetamento";3;0;0;1;0;0;0;0;0;0;4;0;0;0;0
"23/09/2022";"08:18:00";"795";"Acidente c";"201.5";"BR-116/RJ";"Pista Sul";"Colisão traseira";1;0;0;1;0;0;0;0;0;0;1;1;1;0;0
"23/09/2022";"08:43:00";"811";"Acidente s";"318.9";"BR-116/RJ";"Pista Sul";"Colisão traseira";0;0;1;0;1;0;0;0;0;0;28;0;0;0;0
"23/09/2022";"09:22:00";"824";"Acidente c";"214.7";"BR-116/SP";"Pista Norte";"Abalroamento longitudinal";1;0;0;1;0;0;0;0;0;0;2;2;0;0;0
"23/09/2022";"10:58:00";"862";"Acidente s";"204";"BR-116/RJ";"Pista Sul";"Choque em objeto na pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"23/09/2022";"11:39:00";"877";"Acidente s";"129";"BR-116/SP";"Pista Norte";"Atropelamento de animal";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"23/09/2022";"11:54:00";"879";"Acidente c";"168";"BR-116/RJ";"Pista Sul";"Choque em veículo parado na pista";1;0;0;0;0;0;0;0;0;1;0;0;1;0;1
"24/09/2022";"01:11:00";"30";"Acidente s";"145.9";"BR-116/SP";"Pista Norte";"Choque em veículo parado na pista";1;0;0;0;0;1;0;0;0;0;2;0;0;0;0
"24/09/2022";"02:49:00";"53";"Atropelame";"298";"BR-116/RJ";"Pista Norte";"Atropelamento de pedestre atravessando";0;1;0;0;0;1;0;0;0;0;1;0;0;1;0
"24/09/2022";"03:26:00";"61";"Acidente s";"230";"BR-116/SP";"Pista Sul";"Colisão traseira";1;0;0;0;0;1;0;0;0;0;2;0;0;0;0
"24/09/2022";"04:46:00";"75";"Acidente c";"218.8";"BR-116/SP";"Pista Norte";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;1;3;0;0;0
"24/09/2022";"05:01:00";"79";"Acidente c";"173.5";"BR-116/RJ";"Pista Sul";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"24/09/2022";"07:46:00";"147";"Acidente s";"178";"BR-116/RJ";"Pista Norte";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"24/09/2022";"08:13:00";"169";"Acidente s";"174";"BR-116/RJ";"Pista Norte";"Abalroamento longitudinal";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"24/09/2022";"08:32:00";"190";"Acidente s";"254.8";"BR-116/RJ";"Pista Norte";"Abalroamento longitudinal";1;0;0;0;0;0;0;0;0;1;2;0;0;0;0
"24/09/2022";"08:44:00";"198";"Acidente s";"226.5";"BR-116/RJ";"Pista Sul";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"24/09/2022";"09:11:00";"209";"Acidente c";"198";"BR-116/RJ";"Pista Norte";"Queda de ribanceira";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"24/09/2022";"09:19:00";"213";"Acidente c";"229";"BR-116/SP";"Pista Sul";"Colisão traseira";2;0;0;1;0;0;0;0;0;0;4;1;0;0;0
"24/09/2022";"11:45:00";"284";"Acidente s";"441.4";"BR-101/RJ";"Pista Norte";"Queda de ribanceira";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"24/09/2022";"12:30:00";"301";"Acidente s";"165.3";"BR-116/SP";"Pista Norte";"Colisão traseira";1;0;0;0;0;1;0;0;0;0;4;0;0;0;0
"24/09/2022";"12:38:00";"305";"Acidente s";"568";"BR-101/RJ";"Pista Norte";"Colisão traseira";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"24/09/2022";"01:51:00";"335";"Acidente s";"58.7";"BR-116/SP";"Pista Norte";"Colisão traseira";1;0;0;0;1;0;0;0;0;0;9;0;0;0;0
"24/09/2022";"03:40:00";"392";"Acidente s";"229.6";"BR-116/SP";"Pista Norte";"Colisão traseira";1;0;0;0;0;0;0;0;0;1;6;0;0;0;0
"24/09/2022";"04:00:00";"402";"Acidente s";"144.19";"BR-116/SP";"Pista Sul";"Choque em barreira New Jersey";1;0;1;0;0;0;0;0;0;0;4;0;0;0;0
"24/09/2022";"09:02:00";"524";"Acidente c";"227";"BR-116/SP";"Pista Sul";"Abalroamento longitudinal";0;0;0;1;0;1;0;0;0;0;1;0;0;1;0
"24/09/2022";"10:47:00";"556";"Acidente s";"230.2";"BR-116/SP";"Pista Sul";"Choque em veículo parado na pista";2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"24/09/2022";"10:55:00";"559";"Acidente s";"127.9";"BR-116/SP";"Pista Norte";"Choque em objeto fixo";1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"25/09/2022";"12:13:00";"19";"Atropelame";"184.5";"BR-116/SP";"Pista Norte";"Atropelamento de pedestre atravessando";1;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"25/09/2022";"12:23:00";"23";"Acidente s";"201.4";"BR-116/SP";"Pista Norte";"Colisão frontal";2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
"25/09/2022";"12:41:00";"26";"Acidente c";"204.6";"BR-116/SP";"Pista Sul";"Choque em veículo parado na pista";0;0;1;1;0;0;0;0;0;0;1;0;1;0;1
"25/09/2022";"01:24:00";"40";"Acidente s";"431";"BR-101/RJ";"Pista Norte";"Choque em barreira New Jersey";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"25/09/2022";"02:19:00";"54";"Acidente s";"222.9";"BR-116/SP";"Pista Sul";"Choque em barreira New Jersey";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"25/09/2022";"04:46:00";"83";"Acidente s";"215.1";"BR-116/SP";"Pista Norte";"Capotamento";1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"25/09/2022";"04:51:00";"86";"Acidente s";"73.58";"BR-116/SP";"Pista Sul";"Choque em barreira New Jersey";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"25/09/2022";"04:51:00";"87";"Acidente c";"465";"BR-101/RJ";"Pista Sul";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
"25/09/2022";"05:02:00";"89";"Acidente c";"144.55";"BR-116/SP";"Pista Norte";"Engavetamento";3;0;0;0;0;1;0;0;0;0;2;1;1;0;0
"25/09/2022";"05:25:00";"91";"Acidente s";"103.35";"BR-116/SP";"Pista Sul";"Choque em defensa";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"25/09/2022";"05:53:00";"96";"Acidente s";"302.5";"BR-116/RJ";"Pista Sul";"Capotamento";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"25/09/2022";"06:02:00";"99";"Acidente c";"177.5";"BR-116/RJ";"Pista Norte";"Abalroamento longitudinal";1;0;0;0;1;0;0;0;0;0;1;0;0;1;0
"25/09/2022";"07:04:00";"120";"Acidente c";"177.5";"BR-116/RJ";"Pista Norte";"Abalroamento longitudinal";0;0;0;1;0;1;0;0;0;0;1;2;0;0;0
"25/09/2022";"07:59:00";"152";"Acidente c";"210.6";"BR-116/SP";"Pista Sul";"Choque em barreira New Jersey";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"25/09/2022";"08:02:00";"153";"Acidente s";"138.2";"BR-116/SP";"Pista Norte";"Abalroamento longitudinal";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"25/09/2022";"08:44:00";"169";"Acidente c";"178.6";"BR-116/RJ";"Pista Norte";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"25/09/2022";"09:02:00";"177";"Acidente c";"220.6";"BR-116/RJ";"Pista Sul";"Choque em defensa";0;0;0;1;0;0;0;0;0;0;0;0;0;2;0
"25/09/2022";"12:44:00";"267";"Acidente c";"238";"BR-116/RJ";"Pista Sul";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"25/09/2022";"12:54:00";"268";"Acidente s";"79.3";"BR-116/SP";"Pista Sul";"Queda de moto";0;0;0;1;0;0;0;0;0;0;2;0;0;0;0
"25/09/2022";"02:29:00";"313";"Acidente c";"448";"BR-101/RJ";"Pista Sul";"Choque em objeto fixo";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"25/09/2022";"02:34:00";"317";"Acidente c";"327";"BR-116/RJ";"Pista Sul";"Choque em defensa";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"25/09/2022";"04:15:00";"372";"Acidente s";"34.7";"BR-116/SP";"Pista Norte";"Engavetamento";5;0;1;0;0;1;0;0;0;0;7;0;0;0;0
"25/09/2022";"04:44:00";"390";"Acidente c";"141.8";"BR-116/SP";"Pista Sul";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"25/09/2022";"05:49:00";"425";"Acidente s";"175";"BR-116/RJ";"Pista Sul";"Engavetamento";4;0;0;0;0;0;0;0;0;0;4;0;0;0;0
